,CC1,CC2,CC3,CC4
349,-0.040779290660863,-0.08244914757128312,0.011099260886816962,0.06698413324546887
350,-0.006383862908897048,-0.031153437446459417,0.07546200246290788,0.00937005982034969
351,-0.035981034760758354,-0.06612350487726122,0.10686197047372323,0.06682765984849698
352,-0.01977484361825435,-0.0019549742727498136,0.03545004706924084,0.023010473841813598
353,0.013668100102014021,-0.009590207843124192,-0.023092822646479553,-0.01503978901577081
354,0.0168857870872941,-0.01811898995523534,0.022685070959756016,-0.011192496340097727
355,-0.06607163793423107,-0.06923209957478424,0.07988623619764863,0.07403581198655183
356,-0.04428714903675242,-0.0576510413324271,0.07025109671731392,0.05269155499333126
357,0.02971341775454429,-0.0038774726324812634,0.012291265168692415,-0.03191444822042165
358,-0.027760885841040393,-0.03766981416842854,-0.011706759734792816,0.04523655125324707
359,-0.029701897630540246,-0.08330824475307215,0.12290099575324173,0.02786696283684354
360,0.02272073721306245,0.02962073714001605,0.08038704316285535,-0.0538078740084241
361,-0.0295982858471708,-0.009412243266372876,-0.027961872169089682,0.005739315428319275
362,-0.01466327802519203,-0.03684154609790261,0.03679770675423109,-0.00022318803030266354
363,-0.003801244916893311,0.036520330655233794,-0.027624422912615996,-0.008855558362317075
364,-0.048107132783006074,-0.03984679182894852,0.01559695215460668,0.05305116046574988
365,-0.017136638057030296,-0.007929652750248317,0.07612998794731558,-0.003958167321799537
366,0.05246099289175343,0.10055069738787202,0.08973238869748859,-0.07841233273072089
367,-0.06548945605704805,-0.09485917655279957,-0.004843380261854719,0.07926598112962685
368,-0.054801735812843554,-0.0859035489858559,-0.0024655375252908536,0.06054682394892839
369,-0.06139005809520101,-0.039434355617563775,-0.009445492560858495,0.07947966103162994
370,-0.05332591747956911,-0.11018471557708287,0.01110068610507649,0.06063083321835135
371,0.08785940709181635,0.09586194672351993,0.012777367525537965,-0.07640670633713487
372,0.05448093419530666,0.15027299993264623,0.007948132803831281,-0.0929115449432765
373,-0.010843915291056612,-0.004213607871613284,0.006409654341564503,0.003973783961816342
374,-0.03474974319500707,-0.10974995003527782,-0.003129876415277786,0.05482678302271317
375,0.037069351160565374,0.07644809676609145,-0.0032416200338383403,-0.0391207260582051
376,0.01126401255576894,0.027225005489713596,0.09284174731079434,-0.022079831053746883
377,-0.011487664218257577,0.03934773520319007,0.012613261687346198,0.0034955312583624136
378,-0.025366540841762528,-0.046590087715021176,-0.12153587772595935,0.04046109015354811
379,-0.011417508073810307,-0.048344994362406996,0.049781694783722255,0.0025485917366640217
380,-0.020935020985562332,-0.02372689571588336,0.11152493380434793,0.013322103138875257
381,-0.020273462564174942,-0.05367546194961792,0.10300141051050274,0.021321728973143484
382,0.061344626592482396,0.0658674726152638,-0.027215152356491714,-0.07098979952134879
383,0.009388770943448952,0.023690561899910957,-0.054241172133961506,-0.00540422401357362
384,-0.02265475551302147,-0.06997227393607584,0.08652388972498,0.02009339592824653
385,0.02489872199510802,-0.02105138941390049,0.012431034144167779,-0.022004184860365317
386,-0.04031417163590962,0.00644473282857299,0.010165696901611171,0.050077242255858655
387,0.002827338651793784,0.06069556048852124,0.02625308590463756,-0.003701284837163322
388,-0.050317151924057564,0.04429179946658792,0.02498890133098099,0.05299698300237621
389,-0.009794217553327463,-0.04667534149868634,-0.0688522189072695,0.034143643339417475
390,0.011288111592514393,0.07188670713850193,0.1595860348661212,-0.03693249200677191
391,0.030142650696770853,0.0336049287601711,0.026374731256379475,-0.03263642943616675
392,0.0010081234345121366,0.01707108133166839,0.04129302533983397,-0.016178378484998812
393,-0.013442687276751884,-0.016485917019012582,0.0032739761347731194,0.0008481118797226976
394,0.05010484243512588,0.06371287108790316,0.09054742222630419,-0.06760687926876434
395,0.019627353423260954,0.08196895013607741,0.022715866881947877,-0.03897758728531698
396,0.012711408778228232,0.039278894984553815,0.02803894270609712,-0.01445877396157599
